A,B,C,Y
156.57885809550118,189.7025953925157,17.559560387439234,1908.2362495304176
90.45137202676956,183.15834536109148,26.0550673860557,1700.587740073798
89.46951984098497,201.32856989322957,20.695177765134414,1802.9322217507367
129.85631812001554,276.3909778776292,28.949289681948393,2499.3139104833954
127.48166525482478,220.860150587641,17.817408579445118,2038.88504482802
77.25592188069294,221.09514352226296,27.00174623249869,1988.504446584845
99.20653872380247,166.867157158821,19.13031442999088,1612.4744781022632
124.59543926484393,230.25651245933898,19.303869025974308,2140.2766951459766
124.21250257398097,217.84911386293717,9.741930530915681,2021.8311210090437
102.83324102581597,212.36350541373702,26.021037768556404,1935.6944543842178
81.1738325604595,198.16697596838748,17.042690314744714,1815.5637078881543
82.06821066576579,176.4371534803958,13.097022369571398,1615.6899594011393
61.84974055524188,214.95997216167484,14.697475701641187,1936.434335488097
100.1848022358681,186.45402946039167,20.369198670113963,1725.0799993405903
76.30862092139692,144.0710457106175,28.112114650559285,1340.1207838959547
97.88040159595951,233.97597406350545,24.91937377042467,2113.656715613824
123.429976973785,250.18257021096423,28.63929468911683,2311.892897177445
95.05344066778005,198.50909008433277,20.171966422709346,1778.086422554304
121.25898379934524,212.5190934300089,18.98507519026866,2005.1488547920756
75.29757657789733,169.78532796003196,25.50790541187076,1597.5471682633236
95.3481678732428,198.52789585418748,20.085716851696333,1857.6779094853687
97.11533805735613,222.92322297673806,25.538395916638404,2024.6271737202715
97.6633206415857,185.30257608085176,20.078929764308647,1723.7276098723594
123.64726155495168,208.31405859823292,16.83256687879323,1944.238649920925
77.91201031652996,192.26958145534076,17.801099762332996,1751.3096432146892
70.68276902542077,197.757294024574,12.90657028847845,1758.5427187671196
63.78707651337682,204.36335103965206,20.01725735823966,1785.4942107316165
103.25294168691896,212.32034659793067,24.45550782796326,1952.9417847969814
86.98586779166769,239.1078720810712,23.916724335646276,2142.30993939339
121.19563927902578,244.05786363713744,16.18778868728225,2261.5008431092338
127.91710272236863,152.51611808897218,10.431656031447151,1463.2867631646773
77.71280048291693,221.13987996741605,1.6025090362012264,1976.9892976782783
97.52277352238573,219.14124879823814,17.567424894711998,2027.852691557667
103.58832496318985,209.6977018633972,19.054409070554744,1934.5305162261527
82.18643959047938,213.71384455987481,17.555705233975882,1863.0996574819542
95.88036292522372,206.4281598323575,15.011164592347786,1864.5651121594126
124.54413864134861,187.12191268246934,13.599414600286254,1834.5764863933243
105.79348667191313,158.98825958800808,17.283334717061635,1526.6275051000428
143.42367080264552,247.40710133505956,17.363304215678507,2321.7349794191673
84.27296985990901,192.7145188149663,12.159864224981192,1699.126724272673
106.93649789668358,193.89036060848306,13.242446240001989,1775.8951870169706
143.51703438446452,215.81391984201275,21.20926597793757,2092.958568516953
79.15228541856926,211.12288399393304,18.65192625881671,1861.9676217341967
99.2935929276237,179.41691706423356,18.80749339948449,1669.2986192919425
112.40766341907461,189.96539833575181,20.438105941878447,1812.9073347716346
105.80298313741118,219.900261310941,20.134776175095368,2040.023358516447
102.05554613357143,176.54287399258783,20.41099643676733,1651.7539835854207
97.33298957216532,201.2123956016715,19.437128169987293,1902.9530534553228
112.87428098729798,280.4483282463988,16.54773272466773,2514.748364038907
120.41948237651269,219.94874465268032,19.99325844585964,2038.195583304616
88.10228857500067,163.88418250040309,20.55690728127078,1567.364352262027
90.12677466469196,183.92372409346845,21.379403056939505,1786.3468954604582
95.01620102877881,199.92206538840566,12.847463463015512,1847.030639257314
86.50760551047726,212.30806731490202,18.675239749998884,1913.4946062795543
67.3512470432527,216.14931061004398,17.19812545658376,1903.1862722810786
95.40688502952727,224.7863883428486,13.038783071229613,2010.673124535978
84.20608904216976,190.6328591508954,17.341766182126243,1689.8586864643821
128.8780080490943,157.71257826694742,27.072351196546407,1561.1787010037092
107.53946856115168,138.60701889599898,23.708208270777927,1381.1831458341353
98.03732847371967,187.42345877873245,13.952502056707631,1742.4968907569767
126.64429958613164,225.20402970779216,18.37864651503951,2068.947085275933
125.17760853173357,198.3425498982474,8.649655675074017,1839.2835529173387
75.79162151361452,230.27210298032227,22.761910019744853,2033.1493671574397
108.30429096435529,236.90013767181782,23.785192190369536,2156.0561065885713
103.71372937085738,221.28842205323815,21.988211254476006,2054.7897600847537
118.82675343012363,175.8111610105381,24.661961425407178,1671.2971452400698
90.41172964172279,221.24545167697897,15.519763520555813,1991.4617804704515
83.59139576866335,225.9941774523175,12.853540005982486,1983.7408490465734
99.10962541183461,179.9339208551399,16.4171764963661,1664.8357560697964
85.0650312217638,234.73931246379954,19.924669311423575,2087.0638970503296
116.15984801467943,236.91854227429104,23.302815915962213,2181.6692493314877
89.3646333729759,208.5684634322367,29.403128981664757,1884.3610507851686
122.50374709271796,177.01562559945722,17.123640162254155,1702.2901967537557
97.57537810126888,117.86828975779363,22.889536365131633,1179.048744030448
78.66846093846209,168.11001625994123,16.453261542462418,1571.0091977786537
122.3832131701051,237.38165687050872,10.062225281758078,2194.8070190956196
87.6275855842321,181.1385596683501,18.819704836307263,1672.5725801201577
116.88336475271711,173.37153608645343,18.892424409038295,1656.002825850787
114.307063999723,210.92076353175955,20.84695480308147,1976.3947678261304
108.37433510939863,202.49617097400213,21.530257044780676,1872.0968368230413
99.47041433202834,197.80117726940392,28.91173192537532,1853.6348540653046
87.73756382965023,170.519673858018,31.88352850725056,1604.6426152190825
140.8428476782945,197.43816248430184,27.962448352737894,1904.863294041228
109.62497902268534,264.35371549407586,23.539167229858013,2382.6762600517104
126.06930857407973,238.13899173142372,14.149162823110512,2234.8910820954916
105.36460987584101,200.15687602207962,29.165544652015924,1831.5197723295298
108.73456496615152,163.29462025530975,18.284338606795085,1574.788730473973
129.379770938739,169.38373716338822,22.494201009424767,1632.5907485681173
72.35311914509485,204.93076523450702,26.746575938266343,1893.4505679498734
78.5912751174766,226.9583390761478,14.855002655992546,1997.8589236800763
69.91490900172946,197.07366934657472,22.778757913563545,1732.3146403231458
82.28038975241185,167.12447472126013,19.670153039194318,1551.7081578822763
112.37170324100697,226.19516116522502,24.46429187881329,2111.4566972550574
140.02050210831266,243.0344069148223,21.2699734386035,2304.956248836658
83.91121503011826,188.31529264301642,19.366917608807366,1695.0913471056847
100.72303552436101,170.82782917299096,21.84050716675134,1616.2539841655341
82.01219263359343,171.45934965852126,11.648123173622153,1583.176241005493
137.32461068003857,166.91812475177468,18.843177722043333,1679.2838237166318
93.79033766799833,181.15117167716673,18.95303123954681,1620.941145862243
86.88295060640738,110.78391520044197,20.782578115703416,1118.4403629927212
135.01732845058586,169.93227939789483,22.01778298167858,1680.664336915916
148.40602894255943,192.9615025742263,20.577930723233056,1902.6610349516914
94.32521814833653,238.69516878169313,18.440645293388005,2115.7449017030563
86.75724667548502,282.04375192350517,10.145349315309968,2420.2072575938046
114.17165816758492,168.24245634474372,25.79636544583225,1650.5698434433311
36.731457411008314,175.84347934739338,22.05774278376864,1556.6038108092362
111.90356492359462,248.7347957916163,24.801056439668,2243.605160890623
87.373431506174,167.90262154142832,25.730052399215726,1575.5265244640595
116.5855378891104,175.31286346630188,23.7666573187278,1696.9062362852123
113.80061777373882,138.0559589526593,23.941689122489787,1379.7064335710143
59.18498259057947,182.81275165538582,19.49846771388229,1622.6676002663676
119.33279751908597,206.16576540283498,15.932902730660707,1892.3817551896732
75.395255248852,205.79883524106222,9.552901010119246,1797.5194249565
76.35785318804852,167.29734491672647,22.10854145512839,1543.5599440645524
103.93645384947337,187.56760633732654,17.885956553256573,1775.480000968444
102.25547436473737,237.69272087313135,15.309048415276786,2152.7546189123977
128.50046454219358,242.66489264231333,25.165316187316364,2238.186439665675
61.53472811264031,189.57170949290042,13.62013581246356,1679.0861236597523
116.81909859459836,177.75910405270724,24.474891122794183,1754.3562066992884
126.41339573591443,202.80059259892846,10.569433123349132,1922.3293939769394
121.72995294282978,217.26836704254856,21.33047814601149,2024.9151940327197
77.10189620426881,174.16596304234918,19.33678942347018,1605.6028567527233
47.66971362159572,163.38586598519925,28.25837480811969,1449.7694238738604
63.46120018266377,203.21928755895442,20.584283663913308,1825.977604624365
95.90831389311556,193.58539408045712,11.7593192389577,1802.471320215468
69.59501859641331,187.21828072551668,20.849626427523088,1714.6177875208577
66.20021972553063,161.71192250699906,22.353853892169866,1504.2869853563056
99.16026496283273,197.8182874151301,33.510563226286536,1819.895557843734
125.15205048761253,168.49788662634103,26.729522694227455,1650.599409236678
79.0766190068593,208.1896990867626,18.179136041086576,1848.442467510881
115.34025297973986,224.34677324348152,18.45442358553173,2070.257016311457
114.02946920793184,181.0366398767901,17.1153595130177,1706.6568560923859
166.66318235095997,186.52551936213027,30.416687021612198,1853.6892232165803
92.07617827118216,152.0058777719401,18.793424939270835,1460.3404889742535
112.79562067928296,183.7080756896719,20.44028189912159,1737.8656757134906
89.00418991179303,208.9427136566034,20.643438632966582,1909.0864151527803
92.7404837479554,244.7154870008676,15.886822233819485,2230.387414368918
73.09329709835109,192.07381351823173,21.729292990135185,1757.8985991090085
88.3776061862528,156.7143131624366,25.979863612294288,1458.124096680625
96.34724652946893,216.54575415716863,21.323305917828538,1985.9805612020427
129.59724022681561,260.2614307946869,18.661268759722656,2374.3235625936913
117.9936696994798,238.1134607988594,9.434415397547669,2196.660835918281
129.30283510359556,156.5045356575834,22.07816621653025,1579.1579712492705
108.56825937198921,161.02778096289126,13.048654563754567,1536.3757204340118
119.66259493153943,201.75576305372502,23.722825589484025,1897.352460318896
95.84313911324658,203.68245581624947,19.154373062268654,1850.5175539434504
84.95999474718809,227.60423124340144,19.46787332058743,1976.189362305775
143.01874741590424,231.88695732529047,17.046944437953847,2177.9525648348285
96.91917374899768,228.92715108622662,24.31819941778102,2138.5480798432486
112.84637706873171,226.3654469035391,18.90869732176662,2079.1212433897363
64.16894376593731,220.18109287216345,18.69399789653309,1941.308268599316
112.27985578051246,178.70337904252892,20.990903150944543,1742.3838050487373
90.11497758179588,175.04263032193413,20.358622244446895,1581.2473393310274
119.13511357712409,202.19109081130614,22.4011408215094,1894.8315675698452
60.98198991163051,172.271020753783,17.779818698377085,1515.0515174195318
120.9634894941641,149.78452423736525,26.91524758764229,1526.3776996596912
75.33333351629494,218.29402650861434,24.046621460136475,1913.7854773202762
136.2656553084961,171.51565305912695,22.21221416285623,1691.1473407402152
